thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,fixation.stopped,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
49,0,49,[0.07421875],[-0.390625],[1],[0],[0],[1.0397053000051528],['target'],49,0,49,0,86.20656209997833,,5,86.19102959998418,86.20656209997833,86.20656209997833,0.026817399950232357,87.21234629995888,87.23139999998966,[0.07421875],[-0.390625],[1],[0],[0],[1.0397053000051528],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
50,0,50,[-0.07682291666666667],[0.4388020833333333],[1],[0],[0],[1.572737500013318],['target'],50,0,50,0,87.27403529995354,,5,87.2578222999582,87.27403529995354,87.27403529995354,0.026123299961909652,88.27829190000193,88.83120709995274,[-0.07682291666666667],[0.4388020833333333],[1],[0],[0],[1.572737500013318],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
51,0,51,[0.052083333333333336],[-0.3919270833333333],[1],[0],[0],[1.074471400002949],[None],51,0,51,0,88.88771869998891,,5,88.87176549999276,88.88771869998891,88.88771869998891,0.04035780002595857,89.89513309998438,89.94731149997097,[0.052083333333333336],[-0.3919270833333333],[1],[0],[0],[1.074471400002949],[None],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
52,0,52,[-0.15494791666666666],[0.33984375],[1],[0],[0],[0.8866433999501169],['target'],52,0,52,0,89.99338090000674,,5,89.97739580000052,89.99338090000674,89.99338090000674,0.029859900008887053,,90.8647225999739,[-0.15494791666666666],[0.33984375],[1],[0],[0],[0.8866433999501169],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
53,0,53,[-0.5026041666666666],[-0.02734375],[1],[0],[0],[0.9281746000051498],[None],53,0,53,0,90.94334749999689,,10,90.91807590000099,90.94334749999689,90.94334749999689,0.05314789997646585,,91.84690339997178,[-0.5026041666666666],[-0.02734375],[1],[0],[0],[0.9281746000051498],[None],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
54,0,54,[-0.049479166666666664],[-0.3958333333333333],[1],[0],[0],[1.0893891000305302],[None],54,0,54,0,91.89004069997463,,5,91.87430440000026,91.89004069997463,91.89004069997463,0.02711650001583621,92.8950781999738,92.9643236999982,[-0.049479166666666664],[-0.3958333333333333],[1],[0],[0],[1.0893891000305302],[None],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
55,0,55,[-0.3671875],[0.09505208333333333],[1],[0],[0],[1.0159844000008889],['target'],55,0,55,0,93.01636059995508,,5,92.99779689998832,93.01636059995508,93.01636059995508,0.03321630001300946,94.05750289995922,94.01436999998987,[-0.3671875],[0.09505208333333333],[1],[0],[0],[1.0159844000008889],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
56,0,56,[-0.4192708333333333],[0.053385416666666664],[1],[0],[0],[0.8056874999892898],['target'],56,0,56,0,94.05750289995922,,5,94.04145489999792,94.05750289995922,94.05750289995922,0.02677260001655668,,94.84768489998532,[-0.4192708333333333],[0.053385416666666664],[1],[0],[0],[0.8056874999892898],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
57,0,57,[-0.20963541666666666],[0.3307291666666667],[1],[0],[0],[1.0548999999882653],['target'],57,0,57,0,94.8909113999689,,5,94.8752956999815,94.8909113999689,94.8909113999689,0.02732510003261268,95.89512229996035,95.93072449997999,[-0.20963541666666666],[0.3307291666666667],[1],[0],[0],[1.0548999999882653],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
58,0,58,[0.4375],[-0.005208333333333333],[1],[0],[0],[1.7522917999885976],['target'],58,0,58,0,95.97674700000789,,5,95.96130859997356,95.97674700000789,95.97674700000789,0.030346699990332127,96.97868939995533,97.71425109996926,[0.4375],[-0.005208333333333333],[1],[0],[0],[1.7522917999885976],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
59,0,59,[0.21484375],[-0.4375],[1],[0],[0],[1.1261050999746658],['target'],59,0,59,0,97.77097869996214,,5,97.75404539995361,97.77097869996214,97.77097869996214,0.039583500009030104,98.7781056999811,98.88076199998613,[0.21484375],[-0.4375],[1],[0],[0],[1.1261050999746658],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
60,0,60,[-0.2578125],[0.33203125],[1],[0],[0],[1.4292567999800667],['target'],60,0,60,0,98.96443529997487,,10,98.93484729999909,98.96443529997487,98.96443529997487,0.05389540002215654,99.97811749996617,100.36473460000707,[-0.2578125],[0.33203125],[1],[0],[0],[1.4292567999800667],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
61,0,61,[-0.07161458333333333],[-0.4440104166666667],[1],[0],[0],[1.9046124999877065],['target'],61,0,61,0,100.40740349999396,,5,100.39203099999577,100.40740349999396,100.40740349999396,0.02706300001591444,101.41159249999328,102.29737349995412,[-0.07161458333333333],[-0.4440104166666667],[1],[0],[0],[1.9046124999877065],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
62,0,62,[-0.22526041666666666],[0.048177083333333336],[1],[0],[0],[1.1793884999933653],['target'],62,0,62,0,102.37543159996858,,10,102.35130069998559,102.37543159996858,102.37543159996858,0.053728100028820336,103.37776090000989,103.53130029997556,[-0.22526041666666666],[0.048177083333333336],[1],[0],[0],[1.1793884999933653],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
63,0,63,[-0.10807291666666667],[0.23307291666666666],[1],[0],[0],[1.4968921999679878],['target'],63,0,63,0,103.607798299985,,10,103.58350379997864,103.607798299985,103.607798299985,0.05190789996413514,104.6111984999734,105.08094469999196,[-0.10807291666666667],[0.23307291666666666],[1],[0],[0],[1.4968921999679878],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
64,0,64,[-0.3671875],[-0.3541666666666667],[1],[0],[0],[1.3396735999849625],['target'],64,0,64,0,105.1223922999925,,5,105.10601329995552,105.1223922999925,105.1223922999925,0.024829500005580485,106.12757859996054,106.44631839997601,[-0.3671875],[-0.3541666666666667],[1],[0],[0],[1.3396735999849625],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
65,0,65,[-0.4596354166666667],[-0.14583333333333334],[1],[0],[0],[0.9287133999750949],['target'],65,0,65,0,106.52915439999197,,10,106.5008040999528,106.52915439999197,106.52915439999197,0.05428699997719377,,107.43016539997188,[-0.4596354166666667],[-0.14583333333333334],[1],[0],[0],[0.9287133999750949],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
66,0,66,[-0.50390625],[0.4700520833333333],[1],[0],[0],[3.839945199957583],['target'],66,0,66,0,107.47211199998856,,5,107.45680939999875,107.47211199998856,107.47211199998856,0.026389799953904003,108.47875899996143,111.29735740000615,[-0.50390625],[0.4700520833333333],[1],[0],[0],[3.839945199957583],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
67,0,67,[-0.1328125],[0.055989583333333336],[1],[0],[0],[1.5716123000020161],[None],67,0,67,0,111.33999389997916,,5,111.3245481000049,111.33999389997916,111.33999389997916,0.026987900026142597,112.34415149997221,112.89675129996613,[-0.1328125],[0.055989583333333336],[1],[0],[0],[1.5716123000020161],[None],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
68,0,68,[-0.4752604166666667],[0.11588541666666667],[1],[0],[0],[1.0596250999951735],['target'],68,0,68,0,112.97654459998012,,10,112.95321569999214,112.97654459998012,112.97654459998012,0.05618509999476373,113.97721209999872,114.01370919996407,[-0.4752604166666667],[0.11588541666666667],[1],[0],[0],[1.0596250999951735],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
69,0,69,[0.016927083333333332],[0.3463541666666667],[1],[0],[0],[1.039257499971427],['target'],69,0,69,0,114.05634199996712,,5,114.04069569997955,114.05634199996712,114.05634199996712,0.026785599999129772,115.06100819999119,115.08056689996738,[0.016927083333333332],[0.3463541666666667],[1],[0],[0],[1.039257499971427],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
70,0,70,[0.4739583333333333],[-0.171875],[1],[0],[0],[2.662199500016868],['target'],70,0,70,0,115.15878579998389,,10,115.13415259995963,115.15878579998389,115.15878579998389,0.053384400031063706,116.1610909999581,117.79696219996549,[0.4739583333333333],[-0.171875],[1],[0],[0],[2.662199500016868],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
71,0,71,[0.3489583333333333],[0.36328125],[1],[0],[0],[1.8406123000313528],[None],71,0,71,0,117.83848849998321,,5,117.82299700001022,117.83848849998321,117.83848849998321,0.025753900001291186,118.84428159997333,119.66426279995358,[0.3489583333333333],[0.36328125],[1],[0],[0],[1.8406123000313528],[None],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
72,0,72,[0.19270833333333334],[-0.18359375],[1],[0],[0],[1.2880776000092737],[None],72,0,72,0,119.7057432999718,,5,119.69098749995464,119.7057432999718,119.7057432999718,0.02653260005172342,120.71028309996473,120.97972529998515,[0.19270833333333334],[-0.18359375],[1],[0],[0],[1.2880776000092737],[None],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
73,0,73,[0.2825520833333333],[-0.2643229166666667],[1],[0],[0],[1.427038099966012],['target'],73,0,73,0,121.06011059996672,,10,121.03516919998219,121.06011059996672,121.06011059996672,0.05528720002621412,122.06025370000862,122.46295289997943,[0.2825520833333333],[-0.2643229166666667],[1],[0],[0],[1.427038099966012],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
74,0,74,[0.15885416666666666],[-0.13151041666666666],[1],[0],[0],[3.6889910000027157],['target'],74,0,74,0,122.50541719998,,5,122.49028309999267,122.50541719998,122.50541719998,0.026974500040523708,123.51007779996144,126.17993519996526,[0.15885416666666666],[-0.13151041666666666],[1],[0],[0],[3.6889910000027157],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
75,0,75,[-0.21354166666666666],[0.010416666666666666],[1],[0],[0],[1.1216432000510395],['target'],75,0,75,0,126.22172589995898,,5,126.20619739999529,126.22172589995898,126.22172589995898,0.02606709999963641,127.22696749999886,127.3284610999981,[-0.21354166666666666],[0.010416666666666666],[1],[0],[0],[1.1216432000510395],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
76,0,76,[0.10286458333333333],[-0.171875],[1],[0],[0],[1.6464369999594055],['target'],76,0,76,0,127.40685480000684,,10,127.38330689998111,127.40685480000684,127.40685480000684,0.05460860003950074,128.4102331000031,129.03039239998907,[0.10286458333333333],[-0.171875],[1],[0],[0],[1.6464369999594055],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
77,0,77,[0.01953125],[-0.029947916666666668],[1],[0],[0],[1.8287294999463484],['target'],77,0,77,0,129.1089176000096,,10,129.08462259999942,129.1089176000096,129.1089176000096,0.05398959998274222,130.10985219996655,130.91405899997335,[0.01953125],[-0.029947916666666668],[1],[0],[0],[1.8287294999463484],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
78,0,78,[-0.061197916666666664],[-0.14322916666666666],[1],[0],[0],[1.403567400004249],['target'],78,0,78,0,130.96025439997902,,5,130.9419541999814,130.96025439997902,130.96025439997902,0.027621300017926842,131.95984520000638,132.3462000999716,[-0.061197916666666664],[-0.14322916666666666],[1],[0],[0],[1.403567400004249],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
79,0,79,[-0.044270833333333336],[0.39453125],[1],[0],[0],[1.6127419999684207],['target'],79,0,79,0,132.4225354999653,,10,132.39982930000406,132.4225354999653,132.4225354999653,0.05341039999620989,133.426369599998,134.01326759997755,[-0.044270833333333336],[0.39453125],[1],[0],[0],[1.6127419999684207],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
80,0,80,[0.27734375],[-0.29296875],[1],[0],[0],[2.661528599972371],['target'],80,0,80,0,134.09168289997615,,10,134.06709229998523,134.09168289997615,134.09168289997615,0.053569499985314906,135.09329729998717,136.7293515999918,[0.27734375],[-0.29296875],[1],[0],[0],[2.661528599972371],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
81,0,81,[-0.50390625],[0.31640625],[1],[0],[0],[2.3119500000029802],['target'],81,0,81,0,136.80779329995858,,10,136.78270409995457,136.80779329995858,136.80779329995858,0.05304580001393333,137.80985069996677,139.09532209997997,[-0.50390625],[0.31640625],[1],[0],[0],[2.3119500000029802],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
82,0,82,[-0.10677083333333333],[0.2942708333333333],[1],[0],[0],[1.0395118999877013],[None],82,0,82,0,139.1367339999997,,5,139.12164480000501,139.1367339999997,139.1367339999997,0.02604360005352646,140.14267819997622,140.16168909997214,[-0.10677083333333333],[0.2942708333333333],[1],[0],[0],[1.0395118999877013],[None],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
83,0,83,[-0.26953125],[0.029947916666666668],[1],[0],[0],[1.2068394999951124],['target'],83,0,83,0,140.20428010000614,,5,140.18820169998799,140.20428010000614,140.20428010000614,0.026300800032913685,141.20910509995883,141.39562879997538,[-0.26953125],[0.029947916666666668],[1],[0],[0],[1.2068394999951124],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
84,0,84,[0.4791666666666667],[-0.4427083333333333],[1],[0],[0],[1.3460271999938414],['target'],84,0,84,0,141.47330579999834,,10,141.44884559995262,141.47330579999834,141.47330579999834,0.0529938000254333,142.47619969997322,142.7954361999873,[0.4791666666666667],[-0.4427083333333333],[1],[0],[0],[1.3460271999938414],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
85,0,85,[-0.057291666666666664],[0.0546875],[1],[0],[0],[1.454854500014335],['target'],85,0,85,0,142.83847339998465,,5,142.8231342000072,142.83847339998465,142.83847339998465,0.027376600017305464,143.84237759996904,144.27869010000722,[-0.057291666666666664],[0.0546875],[1],[0],[0],[1.454854500014335],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
86,0,86,[0.2513020833333333],[0.3880208333333333],[1],[0],[0],[1.975780900043901],['target'],86,0,86,0,144.35913959995378,,10,144.33554000000004,144.35913959995378,144.35913959995378,0.056624499964527786,145.35914650000632,146.31193949998124,[0.2513020833333333],[0.3880208333333333],[1],[0],[0],[1.975780900043901],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
87,0,87,[-0.17708333333333334],[-0.41796875],[1],[0],[0],[1.307067800022196],['target'],87,0,87,0,146.39414539997233,,10,146.37129290000303,146.39414539997233,146.39414539997233,0.05905069998698309,147.4089313999866,147.6790393999545,[-0.17708333333333334],[-0.41796875],[1],[0],[0],[1.307067800022196],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
88,0,88,[-0.23828125],[0.15885416666666666],[1],[0],[0],[2.0117697000387125],['target'],88,0,88,0,147.75759289995767,,10,147.73344260000158,147.75759289995767,147.75759289995767,0.053922299994155765,148.75875079998514,149.74586999998428,[-0.23828125],[0.15885416666666666],[1],[0],[0],[2.0117697000387125],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
89,0,89,[-0.45703125],[0.4427083333333333],[1],[0],[0],[2.259979599970393],['target'],89,0,89,0,149.82704449997982,,10,149.80065739998827,149.82704449997982,149.82704449997982,0.05453060002764687,150.8421779999626,152.06169369997224,[-0.45703125],[0.4427083333333333],[1],[0],[0],[2.259979599970393],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
90,0,90,[-0.296875],[0.4270833333333333],[1],[0],[0],[1.262584500014782],['target'],90,0,90,0,152.14175989996875,,10,152.11558799998602,152.14175989996875,152.14175989996875,0.0536131999688223,153.1421211999841,153.3787866999628,[-0.296875],[0.4270833333333333],[1],[0],[0],[1.262584500014782],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
91,0,91,[0.05078125],[0.2578125],[1],[0],[0],[1.0457649999880232],['target'],91,0,91,0,153.45600859995466,,10,153.43234169995412,153.45600859995466,153.45600859995466,0.05326770001556724,154.45915439998498,154.47878329997184,[0.05078125],[0.2578125],[1],[0],[0],[1.0457649999880232],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
92,0,92,[-0.026041666666666668],[-0.4765625],[1],[0],[0],[2.4945891000097618],['target'],92,0,92,0,154.55742759996792,,10,154.53223579999758,154.55742759996792,154.55742759996792,0.05316000001039356,155.55851879995316,157.0274598999531,[-0.026041666666666668],[-0.4765625],[1],[0],[0],[2.4945891000097618],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
93,0,93,[-0.38671875],[0.4973958333333333],[1],[0],[0],[2.387964700057637],['target'],93,0,93,0,157.07077569997637,,5,157.05629429995315,157.07077569997637,157.07077569997637,0.02858450001804158,158.07526559999678,159.4450332999695,[-0.38671875],[0.4973958333333333],[1],[0],[0],[2.387964700057637],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
94,0,94,[0.37890625],[-0.06640625],[1],[0],[0],[2.4759449000121094],['target'],94,0,94,0,159.5248006999609,,10,159.50065030000405,159.5248006999609,159.5248006999609,0.055429200001526624,160.52483829995617,161.9771492999862,[0.37890625],[-0.06640625],[1],[0],[0],[2.4759449000121094],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
95,0,95,[0.23828125],[-0.24609375],[1],[0],[0],[1.7734974999912083],['target'],95,0,95,0,162.06218660000013,,10,162.03633639996406,162.06218660000013,162.06218660000013,0.0588819999829866,163.07469390000915,163.81059479998657,[0.23828125],[-0.24609375],[1],[0],[0],[1.7734974999912083],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
96,0,96,[-0.1796875],[-0.11979166666666667],[1],[0],[0],[2.205026099982206],[None],96,0,96,0,163.85454579995712,,5,163.8393407999538,163.85454579995712,163.85454579995712,0.028441299975384027,164.85846650000894,166.04490509995958,[-0.1796875],[-0.11979166666666667],[1],[0],[0],[2.205026099982206],[None],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
97,0,97,[0.33984375],[-0.08854166666666667],[1],[0],[0],[1.554283100005705],['target'],97,0,97,0,166.08751489996212,,5,166.07216330000665,166.08751489996212,166.08751489996212,0.027002999966498464,167.09126670000842,167.62700709997443,[0.33984375],[-0.08854166666666667],[1],[0],[0],[1.554283100005705],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
98,0,98,[-0.4596354166666667],[-0.1953125],[1],[0],[0],[1.0756625999929383],['target'],98,0,98,0,167.70648289995734,,10,167.6842045999947,167.70648289995734,167.70648289995734,0.05697849998250604,168.70815709995804,168.76049969997257,[-0.4596354166666667],[-0.1953125],[1],[0],[0],[1.0756625999929383],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
